-2.43 1.88227 -0.360027 0.233959 0.0975537 0.145763 0.145112 0.157776 
1.88227 -3.402 1.89016 -0.782037 -0.157802 -0.352004 -0.330744 -0.365209 
-0.360027 1.89016 -2.96934 2.27101 -0.115264 0.561346 0.434569 0.507843 
0.233959 -0.782037 2.27101 -3.84891 1.70452 -1.13814 -0.508798 -0.730774 
0.0975537 -0.157802 -0.115264 1.70452 -2.80754 2.33064 -0.0154027 0.647638 
0.145763 -0.352004 0.561346 -1.13814 2.33064 -4.06411 1.59724 -1.24489 
0.145112 -0.330744 0.434569 -0.508798 -0.0154027 1.59724 -2.97802 2.12677 
0.157776 -0.365209 0.507843 -0.730774 0.647638 -1.24489 2.12677 -3.7959 

