9.95843e+23 -8.44915e+26 -9.82351e+26 1.22606e+28 -1.40998e+28 -7.42362e+26 -6.74361e+24 1.31846e+22 
-9.72951e+23 8.25493e+26 9.59769e+26 -1.19788e+28 1.37756e+28 7.25297e+26 6.5886e+24 -1.28815e+22 
-1.0084e+24 8.55568e+26 9.94736e+26 -1.24152e+28 1.42775e+28 7.51721e+26 6.82863e+24 -1.33508e+22 
1.05205e+24 -8.92603e+26 -1.0378e+27 1.29526e+28 -1.48956e+28 -7.84262e+26 -7.12423e+24 1.39287e+22 
1.11321e+24 -9.4449e+26 -1.09812e+27 1.37056e+28 -1.57614e+28 -8.29851e+26 -7.53836e+24 1.47384e+22 
-1.29939e+24 1.10246e+27 1.28178e+27 -1.59978e+28 1.83975e+28 9.68643e+26 8.79915e+24 -1.72034e+22 
-2.80041e+24 2.37599e+27 2.76247e+27 -3.44781e+28 3.96499e+28 2.0876e+27 1.89637e+25 -3.70763e+22 
-8.40483e+23 7.13101e+26 8.29096e+26 -1.03479e+28 1.19001e+28 6.26547e+26 5.69155e+24 -1.11277e+22 

